name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
PE(16:0_22:6)-H,77.716,78.732,73.025,85.904,75.291,74.441,74.606,73.722,73.728,78.926,75.537,82.944,76.493,68.624,75.786,74.323,66.499,73.881,76.686,74.821,71.703,46.274,46.648,52.033,51.104,52.272,49.792,55.371,53.095,48.103,51.394,55.098,52.627,49.682,53.865,44.434,49.392,58.015,56.148,51.748,51.645,50.932,77.127,69.208,73.86,69.994,69.409,67.763,68.492,70.232,73.039,74.317,68.599,74.387,67.496,80.295,69.339,70.374,70.578,72.064,75.226,68.674,72.718,96.556,110.161,100.297,99.967,114.633,114.679,106.516,104.502,116.175,104.349,112.077,112.175,90.144,120.924,118.421,106.836,97.439,96.189,111.356,115.899,102.613,68.434,65.56,66.373,65.111,61.961,75.518,62.939,68.189,72.763,72.185,65.774
PE(17:0_18:0)-H,11.973,14.455,13.521,12.089,12.477,11.683,14.431,9.722,13.888,12.881,14.707,12.898,8.846,10.753,10.279,6.072,10.549,11.837,12.83,9.956,12.167,7.056,6.29,5.186,6.997,6.699,6.324,7.828,4.805,7.233,5.805,6.641,6.899,7.883,6.851,5.284,7.556,7.706,7.191,9.454,7.184,6.49,10.133,14.048,8.997,9.558,9.374,9.892,8.361,10.87,5.607,10.082,10.271,9.838,7.401,10.316,10.214,8.28,8.7,11.442,8.502,11.107,9.408,12.571,12.775,10.456,10.908,9.952,10.531,9.691,7.846,13.101,12.33,11.472,7.557,7.451,13.059,8.981,14.706,10.523,10.351,10.515,10.094,10.222,5.405,8.851,7.918,7.125,9.819,7.622,7.881,5.941,5.04,8.392,5.752
PE(17:0_18:2)-H,4.023,5.487,5.498,6.734,4.83,4.01,6.264,5.468,5.142,4.752,4.146,5.201,4.257,3.442,5.225,3.61,5.147,3.462,5.791,5.764,4.739,4.632,6.419,5.232,4.81,6.023,4.823,3.786,5.03,3.355,5.132,4.809,3.286,4.612,3.844,3.535,4.381,5.864,5.047,4.702,5.346,5.54,4.301,3.489,4.001,4.607,3.232,4.792,3.73,3.627,3.906,3.664,4.828,2.306,4.409,3.39,4.531,3.725,5.955,4.241,4.91,4.097,5.162,6.974,8.39,5.542,6.973,5.376,6.254,5.031,5.533,5.584,6.411,5.117,7.765,4.368,4.383,6.592,6.266,6.348,8.376,7.161,7.916,5.074,2.751,2.996,2.731,3.747,4.04,3.362,3.358,2.775,3.006,3.561,3.975
PE(17:0_20:0)-H,247.436,240.848,239.659,245.272,238.503,241.849,236.03,258.099,253.312,242.203,247.425,229.314,251.431,245.136,253.548,240.275,231.053,250.718,232.295,237.647,256.792,251.576,251.409,238.458,252.434,238.187,247.153,247.8,242.578,250.24,237.474,243.254,235.005,246.031,246.472,241.654,244.263,260.2,247.226,239.3,251.015,240.602,251.337,243.431,255.471,239.922,254.635,244.138,233.997,248.024,253.483,245.31,246.567,250.097,244.432,253.124,246.697,242.106,241.353,237.345,243.088,246.984,245.917,257.456,248.448,243.961,264.393,254.832,233.257,243.936,247.715,249.121,238.439,247.508,251.236,258.469,255.696,242.884,235.969,245.197,251.778,240.117,252.303,254.709,251.913,246.039,255.67,230.725,231.596,245.263,245.583,235.913,260.625,250.188,238.911
PE(17:0_20:1)-H,58.869,51.583,64.006,51.325,49.39,50.209,51.468,46.703,49.442,56.288,46.919,45.537,44.326,46.054,56.125,51.112,42.98,54.968,47.562,46.345,51.293,47.485,56.07,48.943,53.165,47.145,49.946,48.974,45.927,50.593,53.542,47.761,55.59,53.798,49.392,49.338,53.377,48.133,52.316,46.59,52.214,49.882,53.8,46.986,55.685,43.589,50.183,66.672,55.36,56.071,50.861,52.175,50.053,44.977,53.539,43.966,47.248,57.474,46.664,56.082,43.109,57.309,52.427,49.336,53.858,47.832,49.72,50.899,56.061,40.881,36.716,47.698,49.192,52.141,47.957,44.48,45.474,46.203,50.318,45.436,42.906,52.205,55.727,49.333,42.336,40.719,53.428,44.113,32.482,46.871,44.989,48.377,38.492,47.25,42.907
PE(17:0_20:4)-H,9.579,9.652,7.154,4.353,9.609,6.113,10.406,4.95,8.421,6.068,4.132,6.721,4.764,7.484,8.039,9.073,4.688,4.399,6.544,6.902,7.281,8.499,5.824,10.191,7.212,6.577,8.344,11.615,6.137,6.606,6.663,7.812,8.229,9.048,8.281,7.944,6.21,6.225,9.161,4.788,6.569,10.905,7.98,7.08,6.339,2.649,6.404,8.097,6.689,5.823,5.36,5.026,7.058,8.494,4.984,5.677,6.558,5.882,6.45,7.08,7.231,5.728,3.402,10.768,12.67,4.189,8.706,9.109,9.697,13.176,11.714,8.493,8.734,12.423,8.454,5.332,9.325,12.199,7.572,7.6,10.746,7.269,10.988,5.14,4.862,6.052,11.029,7.18,6.969,8.154,4.436,7.278,5.751,5.74,4.786
PE(17:0_22:4)-H,2.84,4.496,6.257,4.547,5.604,5.942,6.442,6.981,2.843,5.963,4.7,6.245,4.976,7.379,4.722,7.074,6.229,5.182,6.179,7.253,3.81,6.331,5.901,4.654,5.126,5.015,4.532,9.312,6.254,5.404,7.618,4.258,3.885,5.391,5.629,5.351,3.807,6.054,7.645,6.023,4.901,5.666,5.776,5.908,7.314,5.334,4.353,4.454,5.163,5.072,5.584,4.089,6.947,6.202,6.134,5.684,5.837,4.469,4.162,5.376,3.4,2.874,3.408,5.979,4.215,3.673,5.84,4.072,5.775,6.344,2.711,4.076,6.562,6.614,7.919,7.602,6.229,5.868,4.52,4.402,4.35,2.992,6.955,3.022,4.985,4.544,4.063,6.137,4.677,4.212,6.636,5.124,4.964,4.905,5.807
PE(18:0_18:0)-H,100.463,101.112,108.895,108.25,107.791,105.256,108.108,107.051,97.561,95.12,111.21,103.854,96.055,111.586,94.826,107.78,99.013,102.024,110.575,107.011,101.943,68.303,68.803,69.375,74.433,66.262,68.503,68.678,66.716,61.881,66.613,64.57,70.158,68.551,79.361,68.628,65.414,72.067,69.075,70.215,68.616,72.282,110.384,110.829,102.316,97.878,112.232,97.773,109.658,93.413,109.807,110.815,106.146,109.43,111.34,110.388,107.534,112.579,110.273,110.16,99.823,113.851,100.693,118.359,120.748,97.891,122.776,108.807,106.343,110.63,114.572,116.697,101.378,117.785,113.718,99.287,122.704,117.509,120.944,107.523,118.963,115.446,128.259,109.871,95.731,106.937,95.697,94.697,97.163,91.467,94.023,92.545,93.724,97.629,91.992
PE(18:0_18:1)-H,1664.62,1755.82,1641.463,1689.103,1754.64,1658.775,1708.986,1711.053,1759.976,1648.843,1670.919,1709.15,1748.544,1763.424,1687.011,1837.446,1651.647,1739.579,1798.354,1829.819,1668.885,1310.667,1292.87,1332.38,1349.122,1326.277,1256.271,1334.71,1303.604,1252.17,1301.989,1326.297,1278.677,1324.005,1367.423,1339.933,1337.115,1378.238,1333.701,1286.396,1319.159,1379.72,1655.726,1629.996,1555.156,1580.953,1637.037,1635.8,1598.627,1568.255,1542.534,1597.254,1593.061,1647.66,1676.185,1591.939,1682.048,1582.151,1696.821,1719.796,1652.525,1628.397,1668.077,1978.933,2019.605,1845.985,2137.395,1897.68,1837.955,1872.141,1892.086,1990.08,1849.329,1895.613,1962.94,1784.016,1899.273,1909.891,1973.779,1878.823,1956.483,1999.493,2106.507,1944.017,1768.244,1807.035,1772.689,1702.541,1672.644,1699.658,1708.373,1683.112,1721.714,1681.08,1703.446
PE(18:0_18:2)-H,923.304,959.88,889.571,939.32,982.344,965.433,964.709,965.858,976.553,933.11,938.477,914.045,971.167,978.637,910.793,1007.356,906.232,992.371,944.557,994.798,981.847,791.258,767.513,750.587,795.779,773.383,773.743,818.384,805.062,723.544,801.781,813.026,766.813,794.312,817.309,794.994,792.022,852.779,774.49,798.138,818.376,849.526,729.047,714.617,691.027,705.658,736.559,735.58,698.295,701.144,726.501,705.28,713.857,729.696,750.565,736.168,726.218,722.763,753.934,781.665,738.002,776.815,787.58,1142.712,1126.565,998.466,1150.996,1032.329,1010.207,1034.106,1032.551,1060.043,1004.027,1041.487,1045.975,930.331,1058.535,1018.076,1166.404,1022.429,1030.523,1087.035,1152.35,1032.753,640.172,667.203,660.979,644.866,648.626,630.743,652.984,630.549,698.895,654.201,676.241
PE(18:0_18:3)-H,10.325,9.522,8.132,8.722,8.293,9.168,11.728,12.019,10.353,10.414,6.016,6.98,9.373,10.446,7.024,7.87,7.884,9.342,6.862,9.099,6.183,10.774,12.076,14.766,9.031,10.13,11.789,11.521,10.904,13.151,13.026,11.457,13.45,12.773,10.709,10.693,14.322,12.099,12.146,9.368,12.506,11.667,7.521,7.958,10.855,11.33,9.893,9.703,8.631,10.1,6.958,9.536,10.944,6.721,8.482,13.831,9.147,7.663,11.616,9.624,9.332,12.024,9.17,13.915,16.235,14.306,21.613,15.031,12.959,14.979,16.817,13.831,16.809,14.546,16.909,14.832,15.333,16.954,16.452,16.016,15.026,17.844,18.279,17.888,8.367,9.331,8.496,11.564,7.871,8.874,8.454,7.134,9.033,9.498,23.947
PE(18:0_20:3)-H,95.643,98.639,85.223,106.368,98.341,97.188,92.561,83.88,92.556,103.403,93.625,100.229,109.05,89.09,94.434,110.034,98.311,92.183,96.815,94.508,80.785,119.2,121.745,106.894,112.321,108.034,103.607,117.999,114.517,107.615,112.779,102.801,97.684,124.194,120.858,106.864,114.69,114.094,106.49,114.207,101.032,108.84,108.541,111.143,125.08,114.182,106.985,118.637,121.544,111.475,96.337,123.026,107.317,118.559,116.449,125.454,116.333,110.732,126.179,118.338,136.123,107.283,112.563,153.782,180.352,170.662,171.648,160.201,161.793,156.037,138.336,180.204,161.629,142.536,165.806,129.68,173.656,161.306,155.983,155.969,148.594,163.464,179.193,169.02,127.087,120.108,122.513,119.751,105.748,110.411,121.811,111.8,110.271,113.305,103.147
PE(18:0_20:4)-H,406.933,419.238,395.31,419.69,423.443,433.574,420.06,412.414,418.675,429.665,397.254,404.108,417.904,407.232,406.275,425.876,377.549,403.609,411.112,392.761,404.049,574.908,603.56,584.835,605.603,569.653,521.828,586.801,586.141,531.253,568.958,576.309,553.503,586.281,540.332,538.802,563.965,566.902,562.094,554.471,580.726,561.031,436.935,401.864,402.33,399.624,418.543,449.108,427.647,417.045,403.383,411.105,409.511,432.523,389.803,428.422,406.1,401.058,414.96,433.495,425.08,429.667,415.167,812.348,775.224,721.745,780.789,694.584,727.675,755.349,754.455,761.414,717.502,717.58,702.716,632.393,773.056,748.53,708.184,704.755,752.005,740.786,780.822,733.531,568.65,576.879,547.41,543.878,506.2,505.848,523.821,516.239,540.542,526.257,534.265
PE(18:0_20:5)-H,17.734,21.18,18.915,19.873,22.923,19.404,19.35,17.962,18.37,15.434,18.636,23.178,19.396,20.149,21.063,22.388,19.544,21.275,21.313,19.024,17.293,10.218,11.629,8.76,7.917,10.923,11.069,10.123,10.815,10.275,13.671,10.72,9.985,12.612,12.173,9.105,10.962,11.881,12.658,14.116,10.465,9.603,9.469,18.852,11.261,15.201,14.69,15.549,15.555,15.024,9.932,12.607,15.404,17.68,14.286,19.461,17.417,11.643,14.712,18.449,15.378,13.646,13.976,24.475,20.262,22.87,20.333,21.775,17.597,19.734,22.212,20.143,22.624,18.299,19.957,14.882,16.574,17.609,20.087,15.844,18.784,21.399,19.618,20.869,16.502,13.643,10.588,9.491,9.209,14.297,10.552,9.634,11.831,12.315,9.058
PE(18:0_22:4)-H,12.306,11.98,12.675,10.642,19.253,14.408,18.012,8.41,12.135,11.84,16.243,17.027,17.868,11.295,11.625,16.719,12.451,11.664,11.875,16.105,7.825,22.024,23.626,20.857,27.164,27.603,28.329,30.804,29.2,23.004,25.859,22.128,26.971,28.454,27.58,23.604,27.024,31.058,26.882,27.584,24.963,26.444,18.728,22.935,21.505,19.213,22.384,21.644,24.605,23.731,21.826,21.123,19.456,24.156,23.758,25.916,22.7,23.616,22.112,25.946,24.418,18.538,25.363,39.431,40.124,37.587,33.331,35.005,39.525,36.412,31.054,40.004,35.422,34.38,39.496,34.466,31.791,36.759,40.993,33.321,38.575,33.254,39.82,36.839,32.11,34.014,32.899,32.804,31.4,27.828,30.189,34.412,31.859,34.711,32.968
PE(18:0_22:5)-H,43.807,43.162,45.8,50.702,41.825,46.199,42.655,42.481,43.327,39.801,41.65,45.225,44.248,47.43,42.4,48.032,41.784,42.15,36.034,52.141,45.629,47.56,52.056,53.324,46.919,44.308,43.991,52.821,52.485,42.118,55.206,50.72,48.099,46.07,47.211,46.679,51.205,51.385,53.488,45.44,48.434,54.226,41.771,40.59,40.976,39.387,43.474,46.978,44.009,46.557,38.187,42.165,39.468,42.594,40.062,47.133,44.508,41.086,38.966,43.968,47.416,42.29,39.523,60.949,81.008,71.502,67.764,75.048,73.657,65.051,65.106,74.637,57.788,66.769,66.56,65.817,63.671,78.001,71.8,61.743,71.036,66.696,73.663,62.298,57.894,57.141,52.727,55.36,52.795,49.515,51.802,50.762,51.589,47.438,52.104
PE(18:0_22:6)-H,62.206,60.88,67.791,68.334,70.881,66.668,65.335,62.069,73.183,74.821,63.934,64.73,58.817,63.302,61.309,68.889,61.492,66.462,65.656,72.157,70.203,31.792,36.294,27.744,35.287,27.329,29.963,31.294,29.232,33.84,31.327,36.361,27.729,35.916,29.31,34.944,28.562,35.726,32.303,32.102,28.024,34.283,72.07,69.226,70.761,63.921,63.361,63.461,69.161,67.783,73.136,67.796,71.329,67.542,71.145,73.495,70.042,74.771,70.833,73.127,72.496,68.35,67.457,81.184,76.395,76.679,82.185,83.277,89.488,70.743,79.105,74.647,76.428,72.578,78.273,64.101,76.085,74.476,69.215,73.284,75.002,77.508,82.372,68.761,50.611,48.556,55.668,49.77,52.171,56.499,45.871,51.951,47.012,54.848,45.202
PE(18:1_18:1)-H,188.622,189.767,177.105,188.197,197.37,169.705,193.781,196.425,182.388,185.941,173.732,186.245,171.883,185.643,165.922,192.378,173.668,174.287,148.75,172.825,167.94,138.516,127.922,135.565,132.352,134.522,134.231,143.522,144.572,125.313,138.725,135.019,128.877,134.995,132.733,128.342,137.553,137.3,131.975,135.622,136.581,133.8,80.275,76.953,70.213,77.505,83.009,84.505,71.107,74.262,77.042,73.007,73.141,77.6,73.715,74.519,75.806,72.722,79.604,76.339,71.381,72.214,82.349,259.497,282.167,248.309,285.947,264.558,252.883,255.54,253.271,256.671,243.433,255.406,250.132,219.256,250.361,242.873,269.198,232.497,246.198,254.266,275.449,258.866,117.54,136.379,133.293,121.087,126.996,127.78,114.896,124.831,120.467,119.405,123.574
PE(18:1_18:2)-H,285.346,273.359,284.48,289.873,283.258,269.518,279.499,280.177,294.058,268.191,263.712,298.106,282.558,297.117,266.521,302.176,269.163,272.108,289.686,287.216,294.582,224.421,214.765,215.24,238.209,210.404,198.724,208.663,218.612,194.638,210.842,217.839,198.51,214.121,222.456,219.62,210.389,215.336,211.174,208.405,217.005,216.403,106.347,105.4,110.64,114.811,116.233,102.3,103.543,110.575,95.522,104.898,99.593,104.223,108.901,108.319,109.521,106.57,105.98,105.355,99.095,112.711,102.058,344.736,374.59,318.954,388.108,344.437,329.602,336.648,349.91,344.515,332.066,332.949,341.658,281.782,338.94,323.588,365.68,324.082,330.943,346.396,359.776,333.376,194.235,196.163,196.345,195.543,188.027,179.281,168.37,180.516,180.188,177.464,190.341
PE(18:1_18:3)-H,3.364,3.747,3.552,4.072,3.716,4.413,3.527,3.777,4.411,3.083,5.448,3.88,3.341,3.6,4.914,4.566,4.54,3.392,3.471,3.959,1.683,5.498,6.949,6.364,5.884,6.448,5.948,4.468,6.238,4.803,5.668,5.741,6.612,4.857,6.687,5.313,6.431,4.686,6.482,6.302,4.339,5.557,2.496,2.547,1.711,1.943,2.867,1.698,2.514,2.699,3.133,2.684,2.126,2.986,2.454,2.461,1.832,2.813,2.446,3.147,2.128,2.14,2.532,11.721,8.938,10.022,11.037,9.869,7.801,8.127,9.717,9.693,8.248,7.277,8.566,7.068,11.175,8.974,8.818,7.657,8.451,10.01,8.532,8.981,4.275,3.191,3.407,3.116,2.903,4.969,3.142,2.809,3.029,2.931,5.771
PE(18:1_20:1)-H,3.159,4.195,2.926,3.478,3.17,3.317,3.142,3.028,3.112,3.132,2.777,0.918,1.845,3.997,3.221,2.716,2.899,2.478,3.684,2.662,3.79,3.149,1.96,1.222,2.92,3.056,1.344,1.624,1.193,2.208,1.305,1.961,1.203,2.503,2.414,0.782,1.465,1.256,0.923,2.424,1.086,2.469,1.524,1.432,1.74,1.621,1.903,2.792,1.984,1.502,1.401,1.192,0.686,1.378,1.212,2.483,1.607,0.896,1.31,1.119,1.983,1.607,1.291,5.816,8.108,5.533,5.486,5.302,6.039,4.871,4.921,5.564,3.946,5.474,4.198,2.522,4.167,4.193,4.813,4.162,4.078,4.34,3.174,6.203,3.457,1.782,1.094,2.678,2.859,2.362,2.986,3.254,1.664,2.551,1.169
PE(18:1_20:3)-H,14.002,8.817,9.355,10.955,10.257,11.982,9.823,9.173,13.08,10.648,7.971,12.314,9.456,11.44,10.286,7.564,11.728,13.222,7.567,10.923,10.44,23.171,19.585,21.891,18.015,18.91,16.983,19.389,17.736,15.374,18.391,17.858,17.694,16.838,18.065,18.409,19.507,17.588,16.79,14.875,17.895,17.852,13.258,8.416,8.754,9.972,8.77,10.093,11.639,7.517,7.014,9.616,7.703,7.708,8.216,11.855,6.405,10.017,8.642,12.747,8.646,9.812,7.842,32.09,30.431,25.956,29.126,33.85,29.58,29.979,31.132,36.273,30.455,28.802,23.919,24.557,29.977,30.831,27.127,26.671,29.441,29.858,31.636,26.114,20.551,22.634,20.383,20.422,23.988,17.804,16.023,17.695,23.721,19.308,17.962
PE(18:1_20:4)-H,61.528,71.986,60.59,66.8,67.642,65.333,59.229,68.972,57.14,58.898,58.532,61.303,60.079,61.074,63.667,66.964,48.176,60.248,58.527,59.744,62.195,110.15,110.677,106.489,97.905,98.777,98.435,104.714,108.225,90.432,108.665,100.044,96.597,99.192,104.609,102.41,99.725,101.487,101.658,101.739,97.329,97.509,47.446,38.707,47.817,44.275,44.709,50.644,41.414,41.699,48.319,42.377,45.703,43.53,44.328,43.972,42.941,45.525,41.513,50.405,49.529,44.354,46.576,171.831,178.135,163.845,171.274,164.675,157.422,165.581,156.406,166.797,161.316,165.516,141.382,135.374,155.72,152.879,152.963,148.897,160.007,160.748,172.546,149.127,122.24,122.58,118.989,109.628,124.727,119.277,108.666,96.305,114.333,102.944,112.676
PE(18:1_20:5)-H,1.728,2.357,1.547,2.661,3.018,2.844,2.673,1.605,1.753,3.276,1.815,3.082,3.754,2.483,1.591,2.583,3.839,2.481,2.423,1.412,3.692,2.494,1.8,2.338,2.411,0.503,1.651,1.518,3.365,1.89,2.106,1.99,2.099,2.177,2.711,1.573,2.865,1.812,2.649,1.947,2.456,1.532,0.16,1.075,0.898,1.836,1.201,1.497,0.706,1.167,2.28,1.646,1.725,1.56,1.538,0.59,0.929,2.023,1.636,1.13,3.555,1.424,1.809,5.308,5.251,3.952,5.14,2.962,4.33,4.195,4.967,5.443,5.755,4.709,4.527,3.624,4.344,4.882,3.986,4.895,3.903,2.46,3.783,2.681,2.053,2.724,2.523,3.093,3.603,3.066,2.857,2.541,3.258,3.038,2.861
PE(18:1_22:4)-H,1.963,1.317,0.713,2.05,2.751,2.842,1.813,0.552,1.727,1.191,2.539,0.466,1.997,1.063,0.53,1.988,1.471,3.565,1.559,2.052,1.932,3.577,5.21,3.514,7.803,2.538,4.627,5.108,4.924,6.448,2.549,5.07,4.185,4.3,4.283,4.141,6.339,4.287,4.746,4.394,4.174,4.436,1.82,2.082,2.438,2.026,0.937,3.127,1.015,2.049,2.805,1.379,1.539,3.294,2.689,1.011,2.091,1.55,1.803,1.264,2.751,2.09,4.082,6.833,8.255,7.144,6.62,7.748,7.402,6.78,7.836,5.855,5.787,5.548,7.158,6.598,5.888,8.427,8.259,7.558,7.684,2.99,6.945,9.737,6.192,4.803,8.401,4.976,4.194,8.032,5.137,8.287,5.926,6.215,7.32
PE(18:1_22:5)-H,5.609,5.867,4.884,7.61,7.554,8.472,6.839,6.182,4.381,8.792,4.889,4.723,4.053,5.075,4.615,5.777,4.188,3.95,3.213,5.018,3.389,7.224,7.114,10.086,8.698,6.439,8.171,8.648,7.943,5.253,8.761,5.914,7.506,8.064,7.677,6.951,7.704,8.713,6.598,8.577,7.819,5.858,3.206,5.717,4.095,2.979,4.002,3.562,4.394,2.501,2.313,2.371,3.378,3.126,3.346,4.917,3.96,3.488,2.984,2.989,4.514,5.12,4.71,12.672,14.564,14.538,13.834,14.494,19.88,12.358,13.804,11.218,14.568,14.648,16.538,9.786,15.179,16.522,11.319,13.813,14.651,15.843,12.307,15.039,12.357,11.771,11.139,11.305,7.589,13.154,11.775,9.626,8.975,9.729,11.516
PE(18:1_22:6)-H,11.864,9.821,9.474,10.828,9.516,10.019,11.056,9.604,9.269,10.225,8.446,9.5,8.464,11.967,10.569,10.201,7.025,9.067,10.192,13.227,10.781,7.798,7.811,5.082,4.164,6.85,8.719,7.288,6.332,6.411,6.2,6.367,4.753,8.348,6.951,7.566,6.968,7.315,5.582,4.349,4.937,5.944,9.923,7.123,6.39,7.843,6.837,5.283,6.472,7.005,7.021,5.654,7.62,8.445,7.833,6.799,9.5,5.691,9.409,7.556,6.928,6.848,8.494,17.385,23.992,12.905,23.611,20.173,19.837,20.778,14.947,22.36,14.934,15.296,18.865,12.54,15.525,19.211,15.713,17.039,18.816,21.144,16.197,13.3,13.069,13.885,11.633,10.569,10.584,11.015,13.825,8.22,11.324,8.174,10.518
PE(18:2_18:2)-H,82.823,71.395,80.617,78.423,82.809,73.544,79.751,83.589,81.991,75.802,71.227,75.607,87.799,84.623,72.273,82.075,73.873,82.2,76.689,79.611,81.054,51.941,55.06,45.403,58.092,55.986,53.646,53.483,55.711,48.248,55.941,55.362,52.862,48.518,50.215,45.464,54.213,56.247,48.821,48.143,51.324,55.754,41.837,37.524,32.184,36.893,39.281,41.377,36.238,37.224,36.92,34.25,39.548,38.323,30.912,36.859,37.738,34.429,39.724,40.951,34.52,37.123,37.154,78.568,83.735,81.168,90.372,78.342,80.173,81.109,81.238,80.272,82.473,74.278,82.107,66.213,77.388,83.988,79.303,77.735,78.763,77.024,81.026,77.862,48.159,42.019,44.385,42.488,41.92,41.523,40.161,40.827,37.202,39.776,44.408
PE(18:2_18:3)-H,1.023,0.406,0.376,0.698,1.756,1.435,1.526,1.856,1.184,1.454,1.547,0.185,1.478,1.478,1.008,0.849,0.845,1.119,0.889,0.844,1.21,2.255,1.818,2.022,2.515,1.693,1.714,2.234,1.801,1.649,1.787,2.077,1.461,1.493,2.123,1.828,2.658,1.424,1.411,2.281,2.487,1.24,1.869,1.514,1.284,0.9,0.531,0.693,1.097,1.102,1.381,1.214,1.76,0.88,1.023,0.845,2.071,1.607,1.017,0.237,2.037,1.304,1.416,1.852,2.268,2.25,1.821,2.682,3.625,2.179,4.233,2.751,1.567,2.085,1.908,1.665,2.318,2.003,2.481,3.437,2.921,3.413,2.798,3.073,1.15,0.863,1.556,0.997,0.746,0.974,1.217,1.01,1.328,1.447,1.394
PE(18:2_20:3)-H,1.308,2.138,1.701,2.054,1.187,2.002,3.28,2.553,2.874,1.138,2.615,1.338,2.641,2.798,3.617,2.08,1.988,4.082,2.894,3.777,1.586,4.211,1.273,3.253,1.587,3.741,2.353,3.664,3.213,2.793,2.271,2.581,2.126,2.878,2.141,2.717,2.104,3.282,3.61,1.834,2.991,3.393,2.127,2.268,2.989,4.24,2.074,2.17,3.902,3.317,2.539,1.954,1.787,2.832,2.261,2.662,2.828,3.037,2.573,2.382,0.893,2.837,1.876,5.947,4.449,6.048,4.718,4.446,4.023,4.759,5.125,7.149,3.339,3.157,4.749,2.327,2.987,5.603,5.63,3.587,2.525,6.133,3.922,6.893,4.057,3.765,3.564,1.871,2.551,2.047,2.565,2.31,3.148,3.457,2.55
PE(18:2_20:4)-H,10.394,11.243,8.9,10.605,11.868,8.494,11.487,11.371,7.617,12.138,8.871,11.716,10.815,8.035,7.95,10.495,10.779,9.155,9.887,14.159,11.356,13.369,17.895,14.343,14.068,13.845,12.102,12.185,15.835,13.568,15.303,12.757,11.839,13.429,12.009,14.912,15.837,16.51,13.757,13.824,12.539,13.54,6.701,9.547,8.633,9.181,5.172,7.735,8.34,7.943,8.581,9.253,8.99,6.682,8.597,10.419,8.546,7.66,10.252,8.192,10.618,6.494,4.929,19.968,22.091,21.176,21.445,15.286,19.605,16.436,18.887,18.759,20.681,17.403,16.863,18.178,21.148,20.177,18.359,17.764,19.356,19.449,19.842,19.117,13.912,13.164,13.42,12.879,10.883,10.813,14.48,13.851,12.722,13.13,11.267
PE(19:0_20:4)-H,1.826,0.39,1.798,1.135,0.611,1.034,0.984,1.38,1.606,1.144,0.543,1.109,0.856,0.977,1.085,1.127,1.254,0.541,2.463,1.828,0.941,1.009,1.356,0.482,1.42,0.768,1.039,0.71,0.748,1.501,1.431,0.733,0.603,1.029,1.121,1.615,1.105,0.999,1.313,0.827,0.666,0.983,0.957,1.794,1.511,1.162,1.947,0.565,2.643,1.651,1.38,0.56,1.437,0.987,0.689,0.527,0.779,1.052,1.026,0.371,1.25,0.914,0.692,0.95,1.868,1.785,1.698,1.275,1.864,0.926,1.21,1.516,1.77,0.759,1.329,0.44,0.711,1.595,1.012,0.828,1.153,1.771,1.994,1.223,0.963,0.347,1.965,0.636,0.907,0.607,0.306,0.517,1.056,0.651,0.88
